LCA_CASE_EMPLOYER_NAME,LCA_CASE_EMPLOYER_CITY,LCA_CASE_EMPLOYER_STATE,LCA_CASE_NAICS_CODE
KENILWORTH SCIENCE AND TECHNOLOGY,BATON ROUGE,LA,6117.0
"ARROWSTREET CAPITAL, LIMITED PARTNERSHIP",BOSTON,MA,523920.0
MURPHY OIL CORPORATION,EL DORADO,AR,424710.0
AMNEAL PHARMACEUTICALS OF NEW YORK,BRIDGEWATER,NJ,325412.0
HARCHAND SINGH DDS INC PS,TUKWILA,WA,621210.0
"AL SHAAFI MEDICAL, P.C.",TUCSON,AZ,621111.0
INFORMATION CONTROL CORPORATION,COLUMBUS,OH,541512.0
"FABRI-TECH SCREEN ENCLOSURES, INC.",CAPE CORAL,FL,238990.0
"KAI HAWAII, INC.",HONOLULU,HI,541330.0
MARY MCLEOD BETHUNE DAY ACADEMY PUBLIC CHARTER SCH,WASHINGTON,DC,611110.0
"PEET'S OPERATING COMPANY, INC.",EMERYVILLE,CA,722515.0
"SMITH HANLEY CONSULTING GROUP, LLC",PRINCETON,NJ,541710.0
"PACIFIC SUNWEAR OF CALIFORNIA, INC.",ANAHEIM,CA,448140.0
"ADVANCED CARE STAFFING, LLC",BROOKLYN,NY,561310.0
"OAKWOOD SYSTEMS GROUP, INC.",ST. LOUIS,MO,541990.0
"NEW HOPE PRESBYTERIAN CHURCH, INC.",ORLANDO,FL,813119.0
SMARTECH COMMUNICATIONS,GARDENA,CA,5179.0
"QUALITURN, INC",FAIRFIELD,OH,3325.0
"THE KOREA CENTRAL DAILY NEWS, INC.",LONG ISLAND CITY,NJ,511110.0
"BITECH CONSULTING GROUP, LLC",WEST PALM BEACH,FL,541511.0
"140 PROOF, INC.",SAN FRANCISCO,CA,541511.0
RICHARD SOLOMON ARTISTS REPRESENTATIVE LLC,NEW YORK,NY,541430.0
"GRAMERCY MANAGEMENT SERVICES, INC.",FLUSHING,NY,541600.0
CARNEGIE INSTITUTION OF WASHINGTON,WASHINGTON,DC,541710.0
STARVISTA,SAN CARLOS,CA,6242.0
"HEYKOREAN, INC.",NEW YORK,NY,51811.0
"DINI COMMUNICATIONS, INC.",EDISON,NJ,541512.0
"BECTON, DICKINSON AND COMPANY",FRANLKIN LAKES,NJ,541710.0
BLACK CLOTH LLC,NEW YORK,NY,424300.0
"S & S TRANSPACIFIC TRADING, INC.",EL MONTE,CA,3159.0
MEDIWARE SOFTWARE CORPORATION,HOUSTON,TX,541513.0
"IL CREATION OF MARYLAND, INC.",ROCKVILLE,MD,722212.0
PRECISE INC.,CHANTILLY,VA,541511.0
THE MANNIK AND SMITH GROUP,CANTON,MI,541330.0
"INGENIX PHARMACEUTICAL SERVICES, INC.",PRINCETON,NJ,541710.0
"RAFFAELA, INC.",SHERMAN OAKS,CA,51211.0
"NEW SPRINGS, INC.",TAMPA,FL,611110.0
BARRICK GOLDSTRIKE MINES INC.,ELKO,NV,212221.0
DESIGN STANDARDS CORPORATION,CHARLESTOWN,NH,3469.0
DATTNER ARCHITECTS P.C.,NEW YORK,NY,541310.0
"CAREERSTAFF UNLIMITED, INC.",IRVING,TX,561310.0
BIJOU CORPORATION,WILTON,CT,454113.0
"MOVEMENT MATTERS REHABILITATION, OT, PT, PLLC.",NEW YORK,NY,621340.0
UNITED CERERAL PALSY OF NEW YORK CITY,NEW YORK,NY,624190.0
VIRGIN AMERICA INC.,BURLINGAME,CA,481111.0
TECH ALLIES CONSULTING,SANDERS,KY,541511.0
"NORTHEAST MEDICAL GROUP, INC.",NEW HAVEN,CT,62111.0
"STAR TORCH HEALTHCARE, INC.",HOUSTON,TX,621610.0
"BASTIAN SOFTWARE SOLUTIONS, LLC",LOUISVILLE,KY,541511.0
"SMARTPLAY, INC",SAN JOSE,CA,541330.0
"GOODWILL INDUSTRIES OF HAWAII, INC.",HONOLULU,HI,5613.0
"INFISYSTEMS, LLC",COLUMBUS,OH,541511.0
RANDALL ROAD ANIMAL HOSPITAL INC,CRYSTAL LAKE,IL,54194.0
BRIGHTMED CORPROATION,HOUSTON,TX,446110.0
ROBOTIC RESEARCH LLC,GAITHERSBURG,MD,541330.0
"DAG JEWISH DIRECTORIES, INC.",KEW GARDENS,NY,541910.0
SPLENDTEK INC,BALTIMORE,MD,541511.0
"AOL, INC.",DULLES,VA,518111.0
SAGES NETWORKS INC,ATLANTA,GA,5415.0
"AITHENT, INC",NEW YORK,NY,541511.0
"ATTRI INFO SYSTEMS, INC.",BROOKLYN,NY,541511.0
B.H. CUSTOM WOODWORKING CORP.,BRONX,NY,23835.0
SAN JOAQUIN VALLEY AIR POLLUTION CONTROL DISTRICT,FRESNO,CA,921190.0
"G &AMP; H RAPHA, INC.",RIVERSIDE,CA,44611.0
MARGARETVILLE HOSPITAL,MARGARETVILLE,NY,621511.0
"E Z FLOORS, INC.",TOMBALL,TX,238330.0
"DAILY WORLD PRESS, INC.",NEW YORK,NY,51111.0
"KONSEI USA, INC.",HODGENVILLE,KY,3363.0
"Z3, LLC",SOUTHFIELD,MI,541420.0
"LONDON TOWN ASSOCIATES,INC.",MIAMI BEACH,FL,238900.0
SANTA FE BUILDING & EQUIPMENT INC.,SANTA FE SPRINGS,CA,237990.0
"LAL ENTERPRISES, INC.",SAVANNAH,GA,445120.0
INTERLINK NETWORK SYSTEMS,EAST BRUNSWICK,NJ,541511.0
"CRISDEL GROUP, INC.",SOUTH PLAINFIELD,NJ,23622.0
"RATIONAL CONTRACTING, INC.",NORTH BEGREN,NJ,236220.0
"WINTER SPRINGS DENTAL LAB, INC",WINTER SPRINGS,FL,339116.0
"THE OAKLEAF GROUP, LLC",CHEVY CHASE,MD,541519.0
"BOSTON CLINICAL LABORATORIES, INC.",WALTHAM,MA,621511.0
HYDROTECH OF TEXAS,ARLINGTON,TX,561730.0
IVYNUT INC,NEW YORK,NY,541511.0
"PROCOM HEATING, INC.",BREA,CA,332510.0
"LAW CONSULTING INTERNATIONAL, INC.",RICHARDSON,TX,541611.0
"DBMOTION, INC.",PITTSBURGH,PA,532299.0
"FANCY MOSES, INC.",LOS ANGELES,CA,54143.0
WIRELESS NETWORK GROUP,POMPTON PLAINS,NJ,517310.0
CARIBBEAN GOURMET DELIGHTS,WILLIAMSBURG,VA,7221.0
"VERENGO, INC",TORRANCE,CA,238220.0
ISLAMIC SOCIETY OF AKRON AND KENT,CUYAHOGA FALLS,OH,813110.0
STUDENT TRANSPORTATION OF AMERICA INC,WALL,NJ,541614.0
"TESTGURU, INC.",MENLO PARK,CA,541511.0
"CHALLENGE UNLIMITED, INC",ANDOVER,MA,112920.0
BOTTINI & BOTTINI INC.,LA JOLLA,CA,541100.0
BENS BEAUTY SUPPLY CORP.,PHILADELPHIA,PA,424210.0
"I.C.C. LOGISTICS SERVICES, INC.",HICKSVILLE,NY,541614.0
CUSTOM ALLOY CORPORATION,HIGH BRIDGE,NJ,332999.0
MARINA VIEW PRESCHOOL AND KINDERGARTEN,LAGUNA NIGUEL,CA,61169.0
STUDENT TRANSPORTATION OF AMERICA INC.,WALL,NJ,541614.0
THE KOREA TIMES,LOS ANGELES,CA,51111.0
CLINITHINK LLC,ALPHARETTA,GA,541511.0
"ELRAY RESOURCES, INC.",NEW YORK,NY,5179.0
"PROJECT HEALTHY LIVING, INC.",NEW YORK,NY,454111.0
"MARA HOFFMAN, INC",NEW YORK,NY,31523.0
BRACEWELL & GIULIANI LLP,HOUSTON,TX,541110.0
GREENCASTLE VETERINARY CLINIC INC,GREENCASTLE,IN,54190.0
MARANA UNIFIED SCHOOL DISTRICT,MARANA,AZ,611710.0
"METEOR ENTERTAINMENT, INC.",SEATTLE,WA,5415.0
LITTLER MENDELSON P.C.,SAN FRANCISCO,CA,541110.0
LOUISIANA CRISIS ASSISTANCE CENTER,NEW ORLEANS,LA,54111.0
ARIZONA NUTRACEUTICAL,CHANDLER,AZ,4242.0
INVESTCO FINANCIAL CORPORATION,SUMNER,WA,531390.0
X-POLEUS LLC,NORTH HOLLYWOOD,CA,711120.0
SCENAR HEALTH USA LLC,LAS VEGAS,NV,423450.0
"FISERV, INC.",BROOKFIELD,WI,541512.0
"MCCAIN FOODS USA, INC.",LISLE,IL,311410.0
"SIGMA MICRO INFOTECH, INC.",INDIANAPOLIS,IN,541511.0
"NEWMARK & COMPANY REAL ESTATE, INC.",NEW YORK,NY,531210.0
MONELL CHEMICAL SENSES CENTER,PHILADELPHIA,PA,541710.0
"AIRCELL, LLC",BROOMFIELD,CO,334220.0
DEAN HEALTH SYSTEM INC.,MADISON,WI,621491.0
"CUI'S FINANCIAL GROUP, INC.",FALLS CHURCH,VA,541211.0
"PHILIP S. COOPER & ASSOCIATES, P.C.",WASHINGTON,DC,541310.0
MORGAN STANLEY PRIVATE BANK NATIONAL ASSOCIATION,PURCHASE,NY,523110.0
"ORBITTZ WORLDWIDE, LLC",CHICAGO,IL,561510.0
"STEVENS GLOBAL LOGISTICS, INC",REDONDO BEACH,CA,488510.0
EARLY LEARNING INSTITUTE,PALO ALTO,CA,611699.0
CHRH ENTERPRISES INC.,WINSTON SALEM,NC,721110.0
AGFA CORPORATION,ELMWOOD PARK,NJ,325992.0
"DESIGN CONCEPTS CONSULTING, INC.",PACIFIC PALISADES,CA,541330.0
HILLEL THE FOUNDATION FOR JEWISH CAMPUS LIFE,PROVIDENCE,RI,813110.0
"CANALYS.COM, INC.",PALO ALTO,CA,541613.0
"DEARBORN CENTER FOR PHYSICAL THERAPY, LLC",DEARBORN,MI,62149.0
VALUE CARE RX INC.,BRONX,NY,446110.0
"TRADE WINDS FARM (TAC,LLC)",REXFORD,NY,711219.0
NORWICH UNIVERSITY,NORTHFIELD,VT,611310.0
"MCCI GROUP HOLDINGS, LLC",MIAMI,FL,524114.0
"UNITED STATES ENDOSCOPY GROUP, INC.",MENTOR,OH,339112.0
"LEHMAN SMITH MCLEISH, PLLC",WASHINGTON,DC,541310.0
IMPLICO INC.,WEST CONSHOHOCKEN,PA,541512.0
MARKIT ON DEMAND,NEW YORK,NY,523930.0
"LIBERTY CONSULTING & MANAGEMENT SERVICES, LLC",WILMETTE,IL,541500.0
TECHNOLOGY REVIEW INC.,CAMBRIDGE,MA,511120.0
DATACAD LLC,SIMSBURY,CT,541511.0
MIRA COSTA COMMUNITY COLLEGE DISTRICT,OCEANSIDE,CA,611210.0
HAWKSEN CORPORATION,HOUSTON,TX,33121.0
SPARTACUS MEDIA ENTERPRISES,MILTON,MA,541611.0
"STATEWIDE DIRECT INSURANCE SERVICES, INC",PASADENA,CA,541511.0
SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,WHITTIER,CA,61131.0
"TARGET ENTERPRISE, INC.",MINNEAPOLIS,MN,4539.0
SHREVEPORT CHARTER SCHOOL INC,SHREVEPORT,LA,611110.0
SSC WAREN OPERATING COMPANY LLC,WARREN,MI,623110.0
BRAZOSPORT REGIONAL HEALTH SYSTEM,LAKE JACKSON,TX,622110.0
"BEACON HEALTH SOLUTIONS, LLC",TAMPA,FL,524292.0
"PARLAY LABS, INC.",PALO ALTO,CA,541511.0
SAMSON DEVELOPMENT CORPORATION,EL PASO,TX,5614.0
"SAINT-GOBAIN CERAMICS & PLASTICS, INC.",NORTHBORO,MA,325211.0
HEE-TAEK T WOO,CLOSTER,NJ,541211.0
ENZO FOODS,LAS VEGAS,NV,424490.0
LSR HOUSTON INC.,HOUSTON,TX,541614.0
"JOHNMAN U.S.A., INC.",NEW YORK,NY,423990.0
"REED ELSEVIER,   INC. (LEXISNEXIS DIVISION)",MIAMISBURG,OH,516110.0
"CLOUD VLAB, INC.",CARLISLE,MA,611420.0
MARKET LEADER INC,KIRKLAND,WA,541890.0
"LEGAL AND GENERAL AMERICA, INC.",FREDERICK,MD,524113.0
"TRANSBEAM, INC.",NEW YORK,NY,517110.0
"KOTAK MAHINDRA, INC.",WHITE PLAINS,NY,523110.0
TENAFLY LANGUAGE ACADEMY INC,TENAFLY,NJ,611710.0
MIDDLE OFFICE SOLUTIONS LLC,NEW YORK,NY,519100.0
FMT CONSULTANTS,CARLSBAD,CA,541600.0
GRACE NEIGHBORHOOD DEVELOPMENT CORPORATION,PHILADELPHIA,PA,81311.0
HOLLYWOOD GOLF CLUB,DEAL,NJ,713910.0
"ALCON LABORATORIES, INC.",FORT WORTH,TX,325412.0
GLOBAL EMPIRE LLC,HARRISBURG,PA,561320.0
INTERSECTIONS INC.,CHANTILLY,VA,523930.0
DESAI DENTAL ASSOCIATES DDS PC,EAST SYRACUSE,NY,621210.0
"JORDON KLAUSNER FOUNDATION, INC.",GAINESVILLE,FL,611100.0
"AFFIRMED NETWORKS, INC.",ACTON,MA,334220.0
"RATIONAL CONTRACTING, INC.",NORTH BERGEN,NJ,236220.0
"ALLEGIS GROUP, INC.",HANOVER,MD,541611.0
STATE UNIVERSITY OF NEW YORK CORTLAND,CORTLAND,NY,611310.0
"ATLAS COMMUNICATIONS TECHNOLOGY, INC.",BROOKLYN,NY,541512.0
"INTEGRALLIS SOFTWARE, LLC",SCOTTSDALE,AZ,541512.0
EQUINE HOSPITAL AT LONE STAR PARK,GRAND PRAIRIE,TX,541940.0
HARMONY SCHOOL OF INNOVATION,HOUSTON,TX,611110.0
GALENEA CORPORATION,CAMBRIDGE,MA,541711.0
"AVANTECH, INC.",COLUMBIA,SC,541330.0
INTERFASHION COSMETICS CORP.,TETERBORO,NJ,339900.0
ALBUQUERQUE SCHOOL OF EXCELLENCE,ALBUQUERQUE,NM,611110.0
"IPASS, INC.",REDWOOD SHORES,CA,518111.0
"APOGEE MEDICAL GROUP, FLORIDA, INC",PHOENIX,AZ,621111.0
CONGREGATION SHAARE ZEDEK,NEW YORK,NY,813110.0
"HALEY TECHNOLOGIES, INC.",ELLISVILLE,MO,54151.0
"TOUCH UP ENTERPRISES, INC.",DORAL,FL,423990.0
"K SCIENCES, GP, LLC",SAN ANTONIO,TX,54171.0
"OKLAHOMA CITY CLINIC, P.C.",OKLAHOMA CITY,OK,621111.0
"JMHC, INC.",LONGWOOD,FL,237100.0
COULEE COMMUNITY HOSPITAL,GRAND COULEE,WA,622110.0
MILLINOCKET REGIONAL HOSPITAL,MILLINOCKET,ME,622110.0
"INFORMATION TECHNOLOGY EXPERTS ALLIANCE, LLC",IRVINE,CA,541512.0
A2Z DEVELOPMENT CENTER INC.,CUPERTINO,CA,454111.0
"THE BEAVER COUNTRY DAY SCHOOL, INC.",CHESTNUT HILL,NY,611110.0
PEMBERVILLE DRUG STORE LLC,PEMBERVILLE,OH,446110.0
"HEALTHTRONICS GROUP, LP",AUSTIN,TX,334510.0
"TOOT ZYNSKY, INC.",PROVIDENCE,RI,711510.0
"V & M INTERNATIONAL FORWARDERS, INC",MIAMI,FL,488510.0
FARMERS INSURANCE EXCHANGE,NEW ALBANY,IN,52412.0
EEF LLC,SECAUCUS,NJ,339920.0
"NB VENTURES, INC.",CLARK,NJ,541511.0
SUIKA EDUCATION INC.,TORRANCE,CA,624410.0
"COUCHSURFING INTERNATIONAL, INC.",SAN FRANCISCO,CA,516110.0
XP POWER LLC,SUNNYVALE,CA,541519.0
SHINJI SHUMEIKAI OF AMERICA,PASADENA,CA,813110.0
HARRIS COUNTY HOSPITAL DISTRICT,HOUSTON,TX,622110.0
MIKHAIL ENTERPRISES D/B/A BUDS BROILER,NEW ORLEANS,LA,722513.0
CHINT POWER SYSTEMS AMERICA CO.,RICHARDSON,TX,334413.0
ST. JOSEPH'S HOSPITAL,ELMIRA,NY,622100.0
"TERMINATOR, TERMITE & PEST MANAGEMENT",EATONTOWN,NJ,561710.0
FULBRIGHT & JAWORSKI L.L.P.,NEW YORK,NY,541110.0
RETREAT FARM PRODUCE COMPANY LLC,RAPIDAN,VA,111998.0
STRYKER ORTHOPAEDICS,MAHWAH,NJ,541710.0
FULL FINANCIAL SOLUTIONS CORP,WELLINGTON,FL,52399.0
CITYWIDE HOME CARE INC,GLENDALE,CA,621610.0
KOREA WEEK INC.,MELROSE PARK,PA,511110.0
MOHAN MAHTANI (SOLE PROPRIETOR),ORLANDO,FL,448110.0
"ASUNA INTERNATIONAL, LLC",WEST HARTFORD,CT,541611.0
PUBLIC VERIFICATION INC.,BELLEVUE,WA,541511.0
"INFINITE OPTICS, INC.",SANTA ANA,CA,333314.0
"ZENTIS FOOD SOLUTIONS NORTH AMERICA, LLC",PLYMOUTH,IN,3114.0
EFF LLC,SECAUCUS,NJ,339920.0
BRANER CLINIC INC,FALLS CHURCH,VA,62111.0
ART MEETS COMMERCE INTERACTIVE LLC,NEW YORK,NY,541840.0
"LATULLE, CORP.",LOS ANGELES,CA,31599.0
KIRBY RISK CORPORATION,LAFAYETTE,IN,423610.0
NUCOR STEEL - NEBRASKA,NORFOLK,NE,331111.0
TECHNOLOGY PARTNERS INC.,GUAYNABO,PR,541511.0
MORGAN STANLEY &AMP; CO. LLC,NEW YORK,NY,523110.0
NATIONAL GRID CORPORATE SERVICES LLC,BROOKLYN,NY,541611.0
"ACTIVE SINGLES, LLC",BEVERLY HILLS,CA,812990.0
"ISLAND TENNIS, LP",KINGS PARK,NY,711310.0
KENNETH ENO,COLCHESTER,VT,6216.0
ACCOMACK COUNTY PUBLIC SCHOOLS,ACCOMAC,VA,611110.0
"RAINBOW HOME HEALTH SERVICES, LLC.",MIAMI LAKES,FL,621610.0
"PRIMACARE, INC",NORTH SMITHFIELD,RI,62111.0
"AUTOMOTIVE GLOBAL COMPONENTS, INC.",ORCHARD LAKE,MI,541330.0
"GLOBAL  IT, INC.",STERLING,VA,518210.0
"IN REHABILITATION & WELLNESS, P.C.",ENGLEWOOD CLIFFS,NJ,621340.0
KAYE SCHOLER LLP,LOS ANGELES,CA,541110.0
HANCOCK PHARMACY 4 LLC,NORWALK,CT,446110.0
CHRISTIAN MONTESSORI SCHOOLS,COSTA MESA,CA,611110.0
"SYNERTECH, INC.",ORANGE,CA,541511.0
FLEXFIT LLC,FULLERTON,CA,4243.0
"ACCOUNTABLE HEALTHCARE STAFFING, INC.",TULSA,OK,561320.0
"FIRST OBJECT, INC",IRVING,TX,541511.0
ST. ANTHONY CATHOLIC INDIAN MISSION SCHOOL,ZUNI,NM,611110.0
"UNIVERSAL TRADING &AMP; CONSULTATION, INC.",WELLESLEY,MA,722110.0
"WESTERN PENNSYLVANIA ANESTHESIA ASSOCIATES, LTD.",PITTSBURGH,PA,62111.0
"POWER-ONE, INC.",CAMARILLO,CA,335999.0
"J, THOMAS CARROLL DDS PC DBA TODAYS DENTISTRY",GALVESTON,TX,621210.0
LSU HEALTH SCIENCES CENTER/NEW ORLEANS,NEW ORLEANS,LA,611300.0
"INTERNATIONAL SCHOOL OF BROWARD, INC.",HOLLYWOOD,FL,611110.0
NATIONAL CHILDHODD CANCER FOUNDATION,ARCADIA,CA,813212.0
396 ALHAMBRA LLC,MIAMI,FL,52393.0
BROOKLYN INSTITUTE OF ARTS AND SCIENCE,BROOKLYN,NY,712110.0
"GENJI, INC.",PHILADELPHIA,PA,722110.0
HARMONY SCHOOL OF INNOVATION-FORT WORTH,FORT WORTH,TX,611110.0
"SIGMATRON INTERNATIONAL, INC.",UNION CITY,CA,334418.0
"AJAMI FLOORING & GRANITE, INC.",MIAMI,FL,238330.0
JRC BEVERAGE INC.,BROOKLYN,NY,424810.0
"CACI ENTERPRISE SOLUTIONS, INC.",ARLINGTON,VA,541512.0
"REVEAL USA, INC.",NAPERVILLE,IL,541511.0
"M&K CPAS, PLLC.",HOUSTON,TX,541211.0
INFOTECH CAREER COLLEGE,PARAMOUNT,CA,611519.0
ST. RITA'S MEDICAL CENTER,LIMA,OH,622110.0
MARGARETVILLE HOSPITAL,"MARGARETVILLE,",NY,621512.0
"NXREV, INC.",SANTA CLARA,CA,425110.0
"QUANTITATIVE ECONOMIC SOLUTIONS, LLC",CAMBRIDGE,MA,541690.0
CHRISTIAN AID MISSION,CHARLOTTESVILLE,VA,92311.0
"NXREV, INC.",SANTA CLARA,CA,5415.0
DAEGIS INC.,ROSEVILLE,CA,511210.0
POWERSCREEN TEXAS,LAGRANGE,TX,441229.0
"A.L. HELMCAMP, INC.",BUFFALO,TX,541370.0
"VERDESIAN LIFE SCIENCES, LLC",VISALIA,CA,3253.0
CAMECO INC.,EDEN PRAIRIE,MN,212291.0
SWEET GREEN FIELDS LLC,BELLINGHAM,WA,424490.0
"SCHIAVETTI, CORGAN, DIEDWARDS, WEINBERG & NICHOLSO",WHITE PLAINS,NY,541110.0
"IPR, INC.",HONOLULU,HI,238990.0
CRANE CO.,BURBANK,CA,332912.0
ORLEANS INTERNATIONAL INC,FARMINGTON HILLS,MI,424470.0
"NMHG OREGON, LLC",FAIRVIEW,OR,423830.0
"NORTHSIDE HOSPITAL, INC.",ATLANTA,GA,622110.0
EMBRANE SOFTWARE INC.,SANTA CLARA,CA,519190.0
NEREA LIMITED PARTNERSHIP,MCALLEN,TX,523999.0
COMMITTED HOME HEALTHCARE LLC,SOUTHFIELD,MI,621340.0
CSID,AUSTIN,TX,518210.0
"LOANCORE CAPITAL, LLC",GREENWICH,CT,52311.0
"CCS ASSOCIATES, INC.",MOUNTAIN VIEW,CA,54171.0
QUADEL CONSULTING CORPORATION,WASHINGTON,DC,541611.0
"FISERV SOLUTIONS, INC.",CORVALLIS,OR,541512.0
HILL-ROM SERVICES INC.,BATESVILLE,IN,423450.0
CORNERSTONE CONTRACTING CORPORATION,COS COB,CT,236115.0
DATA RECOGNITION CORPORATION,MAPLE GROVE,MN,611710.0
"HINT, INC.",ARLINGTON,VA,611110.0
"AES SOLAR MANAGEMENT, INC.",ARLINGTON,VA,2211.0
BROTHER & SISTER FOOD SERVICE INC,HARRISBURG,PA,311612.0
INTERNATIONAL SOURCING & MARKETING LTD.,EAST PROVIDENCE,RI,541614.0
"FIVE9 NETWORK SYSTEMS, LLC",PALO ALTO,CA,518210.0
POMP & JIG INC,TAMPA,FL,611610.0
DAMIANO DESIGN INC,SALISBURY,CT,541430.0
POPLAR BLUFF HMA PHYSICIAN MANAGEMENT LLC,POPLAR BLUFF,MO,62111.0
"SILEX MEDICAL, LLC",SOUTHINGTON,CT,339112.0
FOUNDATION MEDICAL PARTNERS,NASHUA,NH,621111.0
PUERTA ABIERTA,EVANSTON,IL,624410.0
ELIM SOFT CORP.,HACKENSACK,NJ,541430.0
"A TRILLION DREAMS, LLC",LAS VEGAS,NV,339911.0
ADVANCE/NEWHOUSE PARTNERSHIP,RIVERVIEW,FL,515210.0
"TRUEPOINT, LLC.",BURLINGTON,MA,541611.0
"XCEED TECHNOLOGIES, INC.",SOUTH RIDING,VA,541511.0
UND US NETWORK DIRECT CORP,MIAMI,FL,517910.0
DHARANI JASTHI DMD P.C.,CATONSVILLE,MD,621210.0
"ELIE TAHARI, LTD.",NEW YORK,NY,315232.0
"XYENTERPRISE, INC.",WAKEFIELD,MA,511210.0
"INTOUCH TECHNOLOGIES, INC",GOLETA,CA,334111.0
JVL VENTURES LLC,NEW YORK,NY,522320.0
OVERHEAD DOOR CORPORATION,LEWISVILLE,TX,321911.0
QDX PATHOLOGY SERVICES,CRANFORD,NJ,621511.0
SALINE PHYSICIAN SERVICES LLC,BENTON,AR,62211.0
"VALRHONA, INC.",BROOKLYN,NY,3115.0
PRINCIPAL MANUFACTURING CORPORATION,BROADVIEW,IL,332116.0
"BIS INDUSTRIAL SERVICES, INC.",BALLWIN,MO,541330.0
QUALITY TRUST FOR INDIVIDUALS WITH DISABILITIES,"WASHINGTON, D.C.",DC,81331.0
"ELECTRONIC BROKERAGE SYSTEMS, LLC",CHICAGO,IL,523120.0
VICAR OPERATING INC.,LOS ANGELES,CA,541940.0
"MCTISH, KUNKEL & ASSOCIATES",ALLENTOWN,PA,541330.0
"CONSILIENCE SOFTWARE, INC.",AUSTIN,TX,511210.0
SAFEWATER LINES (I) PVT LTD,PISCATAWAY,NJ,488510.0
GRAYCLIFF PARTNERS LP,NEW YORK,NY,532110.0
"SECOND SIGHT MEDICAL PRODUCTS, INC.",SYLMAR,CA,541710.0
ALL CAMPUS LLC,CHICAGO,IL,611710.0
"SEGAL ADVISORS, INC.",NEW YORK,NY,541612.0
GLOBAL FUTURE INSTITUTE,DALLAS,TX,541720.0
"AMTEKCO INDUSTRIES, INC.",COLUMBUS,OH,423440.0
CARESOURCE,DAYTON,OH,923120.0
"LOOMIS, SAYLES AND COMPANY, L.P.",BOSTON,MA,523920.0
"AT&T CONSULTING SOLUTIONS, INC.",DALLAS,TX,517210.0
"LITTLE BROOK DAIRY, INC.",KENSINGTON,MN,112120.0
EUROPEAN LANDSCAPES AND DESIGN INC,LUTHERVILLE,MD,541320.0
DATALINK CORPORATION,EDEN PRAIRIE,MN,541512.0
LPL FINANCIAL LLC,BOSTON,MA,52399.0
"MITCHELL & TITUS, LLP",NEW YORK,NY,541210.0
"DIAGNOSISONE, INC.",LOWELL,MA,541511.0
AQUA HOTELS & RESORTS,HONOLULU,HI,721110.0
BANKPLUS,RIDGELAND,MS,522110.0
"FINANCIAL BENEFITS, INC.",BATON ROUGE,LA,522320.0
"TULA CONSTRUCTION MANAGERS, INC.",NEW YORK,NY,236220.0
"ABLE REAL ESTATE USA, INC.",NEW YORK,NY,53121.0
"CRUSHPATH SYSTEMS, INC.",SAN FRANCISCO,CA,541613.0
MEDICAL UNIVERSITY OF SOUTH CAROLINA AFFILIATE,CHARLESTON,SC,611310.0
"PACIFIC BIOMEDICAL SERVICES, INC.",TAMUNING,GU,811219.0
VAREL INTERNATIONAL IND.LP,CARROLLTON,TX,333132.0
SCHOOL DISTRICT OF THE CITY OF DETROIT,DETROIT,MI,6111.0
"MERCY CLINIC OKLAHOMA COMMUNITIES, INC.",OKLAHOMA CITY,OK,622110.0
THE KNIGHTS OF COLUMBUS,NEW HAVEN,CT,8134.0
CORE MINERALOGY INC.,LAFAYETTE,LA,54199.0
GTAT CORP.,MERRIMACK,NH,334413.0
"GLACIER SECURITIES, LLC",NEW YORK,NY,523930.0
SONIC MANUFACTURING TECHNOLOGIES,FREMONT,CA,334412.0
"YOUNG CHANG CO., LTD",WALTHAM,MA,332510.0
"HEALTH COMPUTER SYSTEMS, INC.",SAN JUAN,PR,561110.0
"FISHMAN CONSULTING GROUP, LLC",SAN RAMON,CA,541618.0
"NL ELGUT MD AND ASSOCIATES, LLC",MILLENIA,FL,621320.0
"INTEGRATED CONSULTANCY SERVICES, INC.",SILVER SPRING,MD,54121.0
HANBURY EVANS WRIGHT VLATTAS & CO.,NORFOLK,VA,541310.0
GAD'S HILL CENTER,CHICAGO,IL,624190.0
"KTVU, INC.",OAKLAND,CA,541840.0
"CREDIT CARD SERVICES, INC",LOS ANGELES,CA,56143.0
PLATINUM CARE ALLIANCE GROUP INC.,ROSELLE,IL,621610.0
KNACKTEK LLC,ROSWELL,CA,541511.0
HARMONY SCHOOL OF SCIENCE-HOUSTON,SUGAR LAND,TX,611110.0
YESHIVA UNIVERSITY,"NEW YORK, NEW YORK",NY,611310.0
DEPARTMENT OF VETERANS AFFAIRS MEDICAL CENTER,OKLAHOMA,OK,6221.0
"CALTROL, INC.",LAS VEGAS,NV,541330.0
"HYBRID SILICA TECHNOLOGIES, INC",CAMBRIDGE,MA,541710.0
"M. SILVER ASSOCIATES, INC.",NEW YORK,NY,541820.0
"TELEDYNE DALSA INDUSTRIAL PRODUCTS, INC.",BILLERICA,MA,334413.0
"ALLOT COMMUNICATIONS CALIFORNIA, INC.",LA JOLLA,CA,541511.0
VIRGINIA GROUP INC.,NEW YORK,NY,448190.0
"PRO-TELLIGENT, A TETRA TECH COMPANY",ARLINGTON,VA,541330.0
"PLASTIKON INDUSTRIES, INC.",HAYWARD,CA,326199.0
"TECH-SALES, INC",METAIRIE,LA,483111.0
V2 SOLUTIONS INC.,SANTA CARA,CA,541511.0
